seccion,entidad,nom_entidad,dttofed,nom_dttofed,dttoloc,nom_dttoloc,mpio,nom_mpio,tipo,ln,zmvm,tipo_seccion2016,estrato6,nom_estrato6
278,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3697,1,URBANO,2,COALICION_PANURBANO
279,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1085,1,URBANO,2,COALICION_PANURBANO
280,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,4015,1,URBANO,2,COALICION_PANURBANO
281,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,5068,1,URBANO,2,COALICION_PANURBANO
282,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3868,1,URBANO,2,COALICION_PANURBANO
283,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3340,1,URBANO,2,COALICION_PANURBANO
284,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,950,1,URBANO,2,COALICION_PANURBANO
285,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1361,1,URBANO,2,COALICION_PANURBANO
286,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,592,1,URBANO,2,COALICION_PANURBANO
287,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3838,1,URBANO,2,COALICION_PANURBANO
288,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,5059,1,URBANO,2,COALICION_PANURBANO
289,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3210,1,URBANO,2,COALICION_PANURBANO
290,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2573,1,URBANO,2,COALICION_PANURBANO
291,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1167,1,URBANO,2,COALICION_PANURBANO
292,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1254,1,URBANO,2,COALICION_PANURBANO
293,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,622,1,URBANO,2,COALICION_PANURBANO
294,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3452,1,URBANO,2,COALICION_PANURBANO
295,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3953,1,URBANO,2,COALICION_PANURBANO
296,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2137,1,URBANO,2,COALICION_PANURBANO
297,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2600,1,URBANO,2,COALICION_PANURBANO
298,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2477,1,URBANO,2,COALICION_PANURBANO
299,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2567,1,URBANO,2,COALICION_PANURBANO
300,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2516,1,URBANO,2,COALICION_PANURBANO
301,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3128,1,URBANO,2,COALICION_PANURBANO
302,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,4479,1,URBANO,2,COALICION_PANURBANO
303,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1176,1,URBANO,2,COALICION_PANURBANO
304,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,901,1,URBANO,2,COALICION_PANURBANO
305,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,967,1,URBANO,2,COALICION_PANURBANO
306,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1629,1,URBANO,2,COALICION_PANURBANO
307,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2969,1,URBANO,2,COALICION_PANURBANO
308,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1263,1,URBANO,2,COALICION_PANURBANO
309,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1052,1,URBANO,2,COALICION_PANURBANO
310,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2512,1,URBANO,2,COALICION_PANURBANO
311,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2189,1,URBANO,2,COALICION_PANURBANO
312,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,5907,1,URBANO,2,COALICION_PANURBANO
313,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,4044,1,URBANO,2,COALICION_PANURBANO
314,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3057,1,URBANO,2,COALICION_PANURBANO
315,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1305,1,URBANO,2,COALICION_PANURBANO
316,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3077,1,URBANO,2,COALICION_PANURBANO
317,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2519,1,URBANO,2,COALICION_PANURBANO
318,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2395,1,URBANO,2,COALICION_PANURBANO
319,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2632,1,URBANO,2,COALICION_PANURBANO
320,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2472,1,URBANO,2,COALICION_PANURBANO
321,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2704,1,URBANO,2,COALICION_PANURBANO
322,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2134,1,URBANO,2,COALICION_PANURBANO
323,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1927,1,URBANO,2,COALICION_PANURBANO
324,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,4402,1,URBANO,2,COALICION_PANURBANO
325,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,921,1,URBANO,2,COALICION_PANURBANO
326,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1452,1,URBANO,2,COALICION_PANURBANO
327,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2068,1,URBANO,2,COALICION_PANURBANO
328,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,844,1,URBANO,2,COALICION_PANURBANO
329,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2171,1,URBANO,2,COALICION_PANURBANO
330,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3015,1,URBANO,2,COALICION_PANURBANO
331,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2141,1,URBANO,2,COALICION_PANURBANO
332,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3110,1,URBANO,2,COALICION_PANURBANO
333,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3749,1,URBANO,2,COALICION_PANURBANO
334,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,913,1,URBANO,2,COALICION_PANURBANO
335,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1256,1,URBANO,2,COALICION_PANURBANO
336,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2117,1,URBANO,2,COALICION_PANURBANO
337,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1675,1,URBANO,2,COALICION_PANURBANO
338,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1435,1,URBANO,2,COALICION_PANURBANO
339,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1249,1,URBANO,2,COALICION_PANURBANO
340,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2132,1,URBANO,2,COALICION_PANURBANO
341,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1934,1,URBANO,2,COALICION_PANURBANO
342,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2402,1,URBANO,2,COALICION_PANURBANO
343,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2459,1,URBANO,2,COALICION_PANURBANO
344,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1054,1,URBANO,2,COALICION_PANURBANO
345,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2353,1,URBANO,2,COALICION_PANURBANO
346,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1802,1,URBANO,2,COALICION_PANURBANO
347,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1895,1,URBANO,2,COALICION_PANURBANO
348,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2127,1,URBANO,2,COALICION_PANURBANO
349,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1822,1,URBANO,2,COALICION_PANURBANO
350,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1851,1,URBANO,2,COALICION_PANURBANO
351,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2644,1,URBANO,2,COALICION_PANURBANO
352,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2456,1,URBANO,2,COALICION_PANURBANO
353,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2359,1,URBANO,2,COALICION_PANURBANO
354,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2715,1,URBANO,2,COALICION_PANURBANO
355,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1440,1,URBANO,2,COALICION_PANURBANO
356,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1921,1,URBANO,2,COALICION_PANURBANO
357,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1541,1,URBANO,2,COALICION_PANURBANO
358,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1354,1,URBANO,2,COALICION_PANURBANO
359,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2227,1,URBANO,2,COALICION_PANURBANO
360,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2356,1,URBANO,2,COALICION_PANURBANO
361,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2160,1,URBANO,2,COALICION_PANURBANO
362,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1668,1,URBANO,2,COALICION_PANURBANO
363,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1229,1,URBANO,2,COALICION_PANURBANO
364,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1376,1,URBANO,2,COALICION_PANURBANO
365,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2042,1,URBANO,2,COALICION_PANURBANO
366,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1733,1,URBANO,2,COALICION_PANURBANO
367,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,937,1,URBANO,2,COALICION_PANURBANO
368,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1160,1,URBANO,2,COALICION_PANURBANO
369,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1550,1,URBANO,2,COALICION_PANURBANO
370,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1359,1,URBANO,2,COALICION_PANURBANO
371,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,900,1,URBANO,2,COALICION_PANURBANO
372,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1686,1,URBANO,2,COALICION_PANURBANO
373,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1024,1,URBANO,2,COALICION_PANURBANO
374,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1751,1,URBANO,2,COALICION_PANURBANO
375,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1971,1,URBANO,2,COALICION_PANURBANO
376,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,802,1,URBANO,2,COALICION_PANURBANO
377,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1838,1,URBANO,2,COALICION_PANURBANO
378,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1655,1,URBANO,2,COALICION_PANURBANO
379,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2473,1,URBANO,2,COALICION_PANURBANO
380,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1218,1,URBANO,2,COALICION_PANURBANO
381,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2600,1,URBANO,2,COALICION_PANURBANO
382,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1415,1,URBANO,2,COALICION_PANURBANO
383,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1682,1,URBANO,2,COALICION_PANURBANO
384,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,570,1,URBANO,2,COALICION_PANURBANO
385,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1152,1,URBANO,2,COALICION_PANURBANO
386,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2055,1,URBANO,2,COALICION_PANURBANO
387,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1388,1,URBANO,2,COALICION_PANURBANO
388,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1588,1,URBANO,2,COALICION_PANURBANO
389,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,993,1,URBANO,2,COALICION_PANURBANO
390,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1535,1,URBANO,2,COALICION_PANURBANO
391,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,869,1,URBANO,2,COALICION_PANURBANO
392,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1796,1,URBANO,2,COALICION_PANURBANO
393,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2832,1,URBANO,2,COALICION_PANURBANO
394,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2250,1,URBANO,2,COALICION_PANURBANO
395,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3045,1,URBANO,2,COALICION_PANURBANO
396,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2221,1,URBANO,2,COALICION_PANURBANO
397,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1960,1,URBANO,2,COALICION_PANURBANO
398,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2503,1,URBANO,2,COALICION_PANURBANO
399,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3865,1,URBANO,2,COALICION_PANURBANO
401,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2506,1,URBANO,2,COALICION_PANURBANO
402,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,3718,1,URBANO,2,COALICION_PANURBANO
403,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1640,1,URBANO,2,COALICION_PANURBANO
404,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1544,1,URBANO,2,COALICION_PANURBANO
405,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1581,1,URBANO,2,COALICION_PANURBANO
406,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1498,1,URBANO,2,COALICION_PANURBANO
407,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,884,1,URBANO,2,COALICION_PANURBANO
408,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2467,1,URBANO,2,COALICION_PANURBANO
409,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1707,1,URBANO,2,COALICION_PANURBANO
410,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2988,1,URBANO,2,COALICION_PANURBANO
411,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,2779,1,URBANO,2,COALICION_PANURBANO
412,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1247,1,URBANO,2,COALICION_PANURBANO
413,15,Mexico,15,TLALNEPANTLA D,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1476,1,URBANO,2,COALICION_PANURBANO
414,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1005,1,URBANO,2,COALICION_PANURBANO
415,15,Mexico,14,ATIZAPAN DE ZA,16,ATIZAPAN DE ZARAG,13,ATIZAPAN DE ZARAGOZA,2,1211,1,URBANO,2,COALICION_PANURBANO
654,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,23,COYOTEPEC,2,4625,1,URBANO,2,COALICION_PANURBANO
655,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,23,COYOTEPEC,2,3389,1,URBANO,2,COALICION_PANURBANO
656,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,23,COYOTEPEC,2,3944,1,URBANO,2,COALICION_PANURBANO
657,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,23,COYOTEPEC,2,1813,1,URBANO,2,COALICION_PANURBANO
658,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,23,COYOTEPEC,2,3036,1,URBANO,2,COALICION_PANURBANO
660,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,23,COYOTEPEC,2,2625,1,URBANO,2,COALICION_PANURBANO
661,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,23,COYOTEPEC,2,1689,1,URBANO,2,COALICION_PANURBANO
664,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,23,COYOTEPEC,2,3763,1,URBANO,2,COALICION_PANURBANO
1958,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,1103,1,URBANO,2,COALICION_PANURBANO
1960,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,2805,1,URBANO,2,COALICION_PANURBANO
1962,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,6959,1,URBANO,2,COALICION_PANURBANO
1963,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,8832,1,URBANO,2,COALICION_PANURBANO
1968,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,3565,1,URBANO,2,COALICION_PANURBANO
1969,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,3005,1,URBANO,2,COALICION_PANURBANO
1970,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,2161,1,URBANO,2,COALICION_PANURBANO
1972,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,1167,1,URBANO,2,COALICION_PANURBANO
1973,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,1543,1,URBANO,2,COALICION_PANURBANO
1974,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,1118,1,URBANO,2,COALICION_PANURBANO
1975,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,1283,1,URBANO,2,COALICION_PANURBANO
1993,15,Mexico,18,HUIXQUILUCAN,17,HUIXQUILUCAN,38,HUIXQUILUCAN,2,1121,1,URBANO,2,COALICION_PANURBANO
1994,15,Mexico,18,HUIXQUILUCAN,17,HUIXQUILUCAN,38,HUIXQUILUCAN,2,1413,1,URBANO,2,COALICION_PANURBANO
1998,15,Mexico,18,HUIXQUILUCAN,17,HUIXQUILUCAN,38,HUIXQUILUCAN,2,2213,1,URBANO,2,COALICION_PANURBANO
